\fixlen = T
|set|TIME        |PDCSAP_FLUX  |
|int|double      |double       |
 2   246.9641927  2.3165650e+05 
 2   246.9846258  2.3162236e+05 
 2   247.0050588  2.3164100e+05 
 2   247.0254917  2.3168595e+05 
 2   247.0459247  2.3162120e+05 
 2   247.0663578  2.3162684e+05 
 2   247.0867907  2.3161461e+05 
 2   247.1072238  2.3162873e+05 
 2   247.1276569  2.3164475e+05 
 2   247.1480899  2.3162366e+05 
 2   247.1685228  2.3166888e+05 
 2   247.1889558  2.3162714e+05 
 2   247.2093889  2.3157670e+05 
 2   247.2298218  2.3158478e+05 
 2   247.2502548  2.3156362e+05 
 2   247.2706879  2.3160180e+05 
 2   247.2911208  2.3161222e+05 
 2   247.3115538  2.3159511e+05 
 2   247.3319868  2.3163212e+05 
 2   247.3524198  2.3162031e+05 
 2   247.3728528  2.3157397e+05 
 2   247.3932858  2.3163130e+05 
 2   247.4137188  2.3156064e+05 
 2   247.4341518  2.3161683e+05 
 2   247.4545848  2.3167453e+05 
 2   247.4750177  2.3165644e+05 
 2   247.4954508  2.3163833e+05 
 2   247.5158838  2.3162822e+05 
 2   247.5363167  2.3164930e+05 
 2   247.5567498  2.3167898e+05 
 2   247.5771828  2.3163783e+05 
 2   247.5976157  2.3163500e+05 
 2   247.6180487  2.3161516e+05 
 2   247.6384817  2.3165800e+05 
 2   247.6589146  2.3164225e+05 
 2   247.6793476  2.3161330e+05 
 2   247.7202136  2.3157650e+05 
 2   247.7406466  2.3157869e+05 
 2   247.7610795  2.3161083e+05 
 2   247.7815126  2.3160342e+05 
 2   247.8428116  2.3160295e+05 
 2   247.8632446  2.3160572e+05 
 2   247.8836776  2.3160819e+05 
 2   247.9041105  2.3158838e+05 
 2   247.9245436  2.3164105e+05 
 2   247.9449766  2.3163328e+05 
 2   247.9654094  2.3162162e+05 
 2   247.9858425  2.3158434e+05 
 2   248.0062755  2.3163469e+05 
 2   248.0267084  2.3163403e+05 
 2   248.0471415  2.3156291e+05 
 2   248.0675745  2.3165666e+05 
 2   248.0880074  2.3162298e+05 
 2   248.1084404  2.3160253e+05 
 2   248.1288735  2.3161944e+05 
 2   248.1493064  2.3155897e+05 
 2   248.1697393  2.3161381e+05 
 2   248.1901724  2.3156725e+05 
 2   248.2106054  2.3156548e+05 
 2   248.2514713  2.3151586e+05 
 2   248.2719044  2.3152100e+05 
 2   248.2923373  2.3150778e+05 
 2   248.3127703  2.3155336e+05 
 2   248.3332033  2.3157483e+05 
 2   248.3536362  2.3154286e+05 
 2   248.3740692  2.3163450e+05 
 2   248.3945022  2.3161266e+05 
 2   248.4149352  2.3156383e+05 
 2   248.4353682  2.3161398e+05 
 2   248.4558011  2.3156812e+05 
 2   248.4762341  2.3159639e+05 
 2   248.4966671  2.3161639e+05 
 2   248.5171001  2.3162141e+05 
 2   248.5375330  2.3158808e+05 
 2   248.5579661  2.3162786e+05 
 2   248.5783990  2.3159169e+05 
 2   248.5988319  2.3160531e+05 
 2   248.6192650  2.3155302e+05 
 2   248.6396980  2.3162114e+05 
 2   248.6601310  2.3161666e+05 
 2   248.6805638  2.3157403e+05 
 2   248.7009969  2.3158017e+05 
 2   248.7214299  2.3153719e+05 
 2   248.7418628  2.3157206e+05 
 2   248.7622959  2.3154066e+05 
 2   248.7827288  2.3155958e+05 
 2   248.8031617  2.3157855e+05 
 2   248.8235947  2.3151812e+05 
 2   248.8440278  2.3153334e+05 
 2   248.8644607  2.3153777e+05 
 2   248.8848936  2.3153288e+05 
 2   248.9053267  2.3154734e+05 
 2   248.9257596  2.3149442e+05 
 2   248.9461926  2.3157309e+05 
 2   248.9666255  2.3158278e+05 
 2   248.9870586  2.3157239e+05 
 2   249.0074915  2.3159142e+05 
 2   249.0279245  2.3158286e+05 
 2   249.0483574  2.3156056e+05 
 2   249.0687904  2.3160820e+05 
 2   249.0892234  2.3151742e+05 
 2   249.1096563  2.3155819e+05 
 2   249.1300893  2.3155028e+05 
 2   249.1505223  2.3146938e+05 
 2   249.1709552  2.3152719e+05 
 2   249.1913883  2.3149470e+05 
 2   249.2118211  2.3153220e+05 
 2   249.2322541  2.3152108e+05 
 2   249.2526871  2.3149231e+05 
 2   249.2731202  2.3154567e+05 
 2   249.2935530  2.3152925e+05 
 2   249.3139860  2.3156344e+05 
 2   249.3344191  2.3155811e+05 
 2   249.3548519  2.3156095e+05 
 2   249.3752849  2.3159002e+05 
 2   249.3957179  2.3155830e+05 
 2   249.4161508  2.3153583e+05 
 2   249.4365838  2.3159283e+05 
 2   249.4570168  2.3153805e+05 
 2   249.4774498  2.3156352e+05 
 2   249.4978827  2.3157438e+05 
 2   249.5183157  2.3154367e+05 
 2   249.5387486  2.3157919e+05 
 2   249.5591816  2.3154906e+05 
 2   249.5796146  2.3155870e+05 
 2   249.6000475  2.3154750e+05 
 2   249.6204805  2.3152853e+05 
 2   249.6409135  2.3149625e+05 
 2   249.6613464  2.3149095e+05 
 2   249.6817793  2.3145745e+05 
 2   249.7022124  2.3154159e+05 
 2   249.7226454  2.3150402e+05 
 2   249.7430782  2.3156006e+05 
 2   249.7635113  2.3150327e+05 
 2   249.7839442  2.3149848e+05 
 2   249.8043771  2.3154016e+05 
 2   249.8248101  2.3145997e+05 
 2   249.8452431  2.3154630e+05 
 2   249.8656760  2.3149067e+05 
 2   249.8861090  2.3149698e+05 
 2   249.9065420  2.3154289e+05 
 2   249.9269749  2.3154997e+05 
 2   249.9474079  2.3153580e+05 
 2   249.9678408  2.3156669e+05 
 2   249.9882738  2.3156870e+05 
 2   250.0087067  2.3159625e+05 
 2   250.0291397  2.3155955e+05 
 2   250.0495728  2.3156952e+05 
 2   250.0700056  2.3150983e+05 
 2   250.0904386  2.3151145e+05 
 2   250.1108716  2.3150341e+05 
 2   250.1313045  2.3143578e+05 
 2   250.1517375  2.3147848e+05 
 2   250.1721703  2.3147017e+05 
 2   250.1926034  2.3143884e+05 
 2   250.2130363  2.3147175e+05 
 2   250.2334693  2.3151112e+05 
 2   250.2539022  2.3147208e+05 
 2   250.2743352  2.3153312e+05 
 2   250.2947682  2.3155148e+05 
 2   250.3152010  2.3156959e+05 
 2   250.3356341  2.3148819e+05 
 2   250.3560670  2.3152281e+05 
 2   250.3764999  2.3151164e+05 
 2   250.3969329  2.3153847e+05 
 2   250.4173659  2.3154406e+05 
 2   250.4377987  2.3157648e+05 
 2   250.4582317  2.3149008e+05 
 2   250.4786648  2.3153075e+05 
 2   250.4990976  2.3151653e+05 
 2   250.5195306  2.3151972e+05 
 2   250.5399635  2.3153047e+05 
 2   250.5603965  2.3145647e+05 
 2   250.5808294  2.3154981e+05 
 2   250.6012623  2.3146097e+05 
 2   250.6216953  2.3146059e+05 
 2   250.6421283  2.3145298e+05 
 2   250.6625612  2.3146642e+05 
 2   250.7034271  2.3152447e+05 
 2   250.7238601  2.3151061e+05 
 2   250.7442929  2.3146306e+05 
 2   250.7647260  2.3148258e+05 
 2   250.7851589  2.3148780e+05 
 2   250.8055918  2.3151856e+05 
 2   250.8260248  2.3146172e+05 
 2   250.8464578  2.3153347e+05 
 2   250.8668906  2.3151591e+05 
 2   250.8873236  2.3147441e+05 
 2   250.9077566  2.3153750e+05 
 2   250.9281895  2.3149631e+05 
 2   250.9486224  2.3145388e+05 
 2   250.9690555  2.3149488e+05 
 2   250.9894883  2.3153909e+05 
 2   251.0099213  2.3149988e+05 
 2   251.0303542  2.3147098e+05 
 2   251.0507872  2.3142023e+05 
 2   251.0712201  2.3143158e+05 
 2   251.0916530  2.3145080e+05 
 2   251.1120861  2.3150730e+05 
 2   251.1325189  2.3145306e+05 
 2   251.1529519  2.3146028e+05 
 2   251.1733847  2.3153052e+05 
 2   251.1938178  2.3157936e+05 
 2   251.2142507  2.3156375e+05 
 2   251.2346836  2.3152762e+05 
 2   251.2551166  2.3155412e+05 
 2   251.2755495  2.3151939e+05 
 2   251.2959825  2.3151955e+05 
 2   251.3164153  2.3149450e+05 
 2   251.3368484  2.3153933e+05 
 2   251.3572813  2.3156430e+05 
 2   251.3777141  2.3156528e+05 
 2   251.3981472  2.3146728e+05 
 2   251.4185801  2.3149977e+05 
 2   251.4390130  2.3152455e+05 
 2   251.4594459  2.3155336e+05 
 2   251.4798789  2.3156497e+05 
 2   251.5003118  2.3151933e+05 
 2   251.5207447  2.3151894e+05 
 2   251.5411778  2.3147714e+05 
 2   251.5616107  2.3145239e+05 
 2   251.5820435  2.3146614e+05 
 2   251.6024765  2.3150203e+05 
 2   251.6229095  2.3143538e+05 
 2   251.6433424  2.3148269e+05 
 2   251.6637753  2.3145619e+05 
 2   251.6842083  2.3144350e+05 
 2   251.7046412  2.3146050e+05 
 2   251.7250741  2.3150806e+05 
 2   251.7455070  2.3150014e+05 
 2   251.7659400  2.3150022e+05 
 2   251.7863729  2.3156098e+05 
 2   251.8068058  2.3154058e+05 
 2   251.8272389  2.3153022e+05 
 2   251.8476717  2.3152441e+05 
 2   251.8681046  2.3149253e+05 
 2   251.8885375  2.3154575e+05 
 2   251.9089705  2.3157964e+05 
 2   251.9294034  2.3150530e+05 
 2   251.9498363  2.3150647e+05 
 2   251.9702693  2.3149942e+05 
 2   251.9907022  2.3147783e+05 
 2   252.0111351  2.3152264e+05 
 2   252.0315680  2.3150195e+05 
 2   252.0520009  2.3150412e+05 
 2   252.0724340  2.3147819e+05 
 2   252.0928668  2.3151153e+05 
 2   252.1132998  2.3151605e+05 
 2   252.1337327  2.3150606e+05 
 2   252.1541656  2.3155967e+05 
 2   252.1745984  2.3153195e+05 
 2   252.1950314  2.3149419e+05 
 2   252.2154644  2.3148669e+05 
 2   252.2358973  2.3147447e+05 
 2   252.2563302  2.3149559e+05 
 2   252.2767632  2.3154630e+05 
 2   252.2971961  2.3153502e+05 
 2   252.3176289  2.3156066e+05 
 2   252.3380619  2.3152869e+05 
 2   252.3584949  2.3152634e+05 
 2   252.3789277  2.3155288e+05 
 2   252.3993607  2.3154720e+05 
 2   252.4197936  2.3154914e+05 
 2   252.4402265  2.3146292e+05 
 2   252.4606594  2.3153733e+05 
 2   252.4810924  2.3150438e+05 
 2   252.5015253  2.3148512e+05 
 2   252.5219582  2.3155061e+05 
 2   252.5423912  2.3153447e+05 
 2   252.5628241  2.3156094e+05 
 2   252.5832569  2.3158127e+05 
 2   252.6036899  2.3152202e+05 
 2   252.6241229  2.3152827e+05 
 2   252.6445557  2.3154461e+05 
 2   252.6649886  2.3151620e+05 
 2   252.6854217  2.3156208e+05 
 2   252.7058545  2.3154862e+05 
 2   252.7262874  2.3154011e+05 
 2   252.7467203  2.3159755e+05 
 2   252.7671532  2.3157806e+05 
 2   252.7875862  2.3157753e+05 
 2   252.8080191  2.3156894e+05 
 2   252.8284520  2.3164344e+05 
 2   252.8488849  2.3163250e+05 
 2   252.8693179  2.3160284e+05 
 2   252.8897507  2.3161522e+05 
 2   252.9101837  2.3159631e+05 
 2   252.9306166  2.3161603e+05 
 2   252.9510494  2.3159478e+05 
 2   252.9714824  2.3160008e+05 
 2   252.9919154  2.3163286e+05 
 2   253.0123482  2.3162670e+05 
 2   253.0327811  2.3159584e+05 
 2   253.0532141  2.3159420e+05 
 2   253.0736470  2.3157395e+05 
 2   253.0940798  2.3158156e+05 
 2   253.1145129  2.3156784e+05 
 2   253.1349458  2.3158002e+05 
 2   253.1553786  2.3160314e+05 
 2   253.1758115  2.3161503e+05 
 2   253.1962445  2.3159889e+05 
 2   253.2166773  2.3161766e+05 
 2   253.2371103  2.3161167e+05 
 2   253.2575433  2.3161958e+05 
 2   253.2779761  2.3166425e+05 
 2   253.2984090  2.3164077e+05 
 2   253.3188419  2.3167894e+05 
 2   253.3392749  2.3160119e+05 
 2   253.3597077  2.3162533e+05 
 2   253.3801407  2.3160497e+05 
 2   253.4005737  2.3157297e+05 
 2   253.4210065  2.3160519e+05 
 2   253.4414394  2.3160812e+05 
 2   253.4618722  2.3162258e+05 
 2   253.4823052  2.3161848e+05 
 2   253.5027381  2.3162395e+05 
 2   253.5231709  2.3162059e+05 
 2   253.5436039  2.3161412e+05 
 2   253.5640369  2.3162269e+05 
 2   253.5844697  2.3163297e+05 
 2   253.6049026  2.3162652e+05 
 2   253.6253356  2.3168453e+05 
 2   253.6457684  2.3168538e+05 
 2   253.6866343  2.3171105e+05 
 2   253.7070671  2.3165470e+05 
 2   253.7275000  2.3170009e+05 
 2   253.7479328  2.3169544e+05 
 2   253.7683658  2.3169647e+05 
 2   253.7887987  2.3173488e+05 
 2   253.8092316  2.3174183e+05 
 2   253.8296646  2.3168964e+05 
 2   253.8500975  2.3170838e+05 
 2   253.8705304  2.3169641e+05 
 2   253.8909632  2.3171239e+05 
 2   253.9113962  2.3166841e+05 
 2   253.9318291  2.3173025e+05 
 2   253.9522619  2.3168064e+05 
 2   253.9726949  2.3165583e+05 
 2   253.9931278  2.3170062e+05 
 2   254.0135606  2.3161806e+05 
 2   254.0339935  2.3163616e+05 
 2   254.0544265  2.3168798e+05 
 2   254.0748594  2.3165789e+05 
 2   254.0952922  2.3169542e+05 
 2   254.1157252  2.3172897e+05 
 2   254.1361581  2.3165309e+05 
 2   254.1565909  2.3169141e+05 
 2   254.1770238  2.3169497e+05 
 2   254.1974568  2.3170580e+05 
 2   254.2178896  2.3168841e+05 
 2   254.2383225  2.3172955e+05 
 2   254.2587555  2.3175070e+05 
 2   254.2791883  2.3171536e+05 
 2   254.2996212  2.3170419e+05 
 2   254.3200541  2.3170723e+05 
 2   254.3404870  2.3169875e+05 
 2   254.3609199  2.3167573e+05 
 2   254.3813528  2.3167644e+05 
 2   254.4017858  2.3165059e+05 
 2   254.4222186  2.3170692e+05 
 2   254.4426515  2.3164023e+05 
 2   254.4630843  2.3168245e+05 
 2   254.4835173  2.3167609e+05 
 2   254.5039502  2.3165498e+05 
 2   254.5243830  2.3169533e+05 
 2   254.5448160  2.3162344e+05 
 2   254.5652489  2.3169048e+05 
 2   254.5856818  2.3166030e+05 
 2   254.6061146  2.3167711e+05 
 2   254.6265476  2.3169767e+05 
 2   254.6469805  2.3167939e+05 
 2   254.6674133  2.3172066e+05 
 2   254.6878463  2.3174034e+05 
 2   254.7082792  2.3168477e+05 
 2   254.7287119  2.3175831e+05 
 2   254.7491448  2.3169502e+05 
 2   254.7695778  2.3170589e+05 
 2   254.7900106  2.3162409e+05 
 2   254.8104435  2.3167678e+05 
 2   254.8308765  2.3159664e+05 
 2   254.8513093  2.3166161e+05 
 2   254.8717422  2.3163978e+05 
 2   254.8921751  2.3165052e+05 
 2   254.9126081  2.3164386e+05 
 2   254.9330409  2.3164472e+05 
 2   254.9534738  2.3163439e+05 
 2   254.9739066  2.3164478e+05 
 2   254.9943395  2.3162367e+05 
 2   255.0147723  2.3166141e+05 
 2   255.0352053  2.3168480e+05 
 2   255.0556382  2.3170653e+05 
 2   255.0760711  2.3164336e+05 
 2   255.0965039  2.3165658e+05 
 2   255.1169369  2.3169259e+05 
 2   255.1373698  2.3167166e+05 
 2   255.1578025  2.3168945e+05 
 2   255.1782355  2.3165530e+05 
 2   255.1986684  2.3167808e+05 
 2   255.2191012  2.3169948e+05 
 2   255.2395341  2.3168119e+05 
 2   255.2599671  2.3171023e+05 
 2   255.2803999  2.3165067e+05 
 2   255.3008328  2.3164164e+05 
 2   255.3212657  2.3163184e+05 
 2   255.3416985  2.3161848e+05 
 2   255.3621314  2.3160523e+05 
 2   255.3825643  2.3160189e+05 
 2   256.3429095  2.3156891e+05 
 2   256.3633422  2.3162466e+05 
 2   256.3837751  2.3155147e+05 
 2   256.4042081  2.3157975e+05 
 2   256.4246408  2.3159775e+05 
 2   256.4450737  2.3158005e+05 
 2   256.4655067  2.3160850e+05 
 2   256.4859396  2.3163191e+05 
 2   256.5063723  2.3158217e+05 
 2   256.5268052  2.3159095e+05 
 2   256.5472381  2.3159603e+05 
 2   256.5676709  2.3161706e+05 
 2   256.5881037  2.3161472e+05 
 2   256.6085367  2.3164384e+05 
 2   256.6289695  2.3166728e+05 
 2   256.6698352  2.3159917e+05 
 2   256.6902681  2.3164898e+05 
 2   256.7107010  2.3162647e+05 
 2   256.7311338  2.3159012e+05 
 2   256.7515667  2.3155647e+05 
 2   256.7719996  2.3157844e+05 
 2   256.7924324  2.3154212e+05 
 2   256.8128652  2.3154925e+05 
 2   256.8332982  2.3159544e+05 
 2   256.8537310  2.3158070e+05 
 2   256.8741638  2.3156230e+05 
 2   256.8945968  2.3157275e+05 
 2   256.9150296  2.3161358e+05 
 2   256.9354624  2.3162381e+05 
 2   256.9558953  2.3161030e+05 
 2   256.9763282  2.3160859e+05 
 2   256.9967610  2.3157233e+05 
 2   257.0171939  2.3156280e+05 
 2   257.0376268  2.3159052e+05 
 2   257.0580596  2.3156672e+05 
 2   257.0784925  2.3161259e+05 
 2   257.0989252  2.3164566e+05 
 2   257.1193582  2.3164448e+05 
 2   257.1397910  2.3168219e+05 
 2   257.1602239  2.3160238e+05 
 2   257.1806568  2.3156662e+05 
 2   257.2010896  2.3160608e+05 
 2   257.2215225  2.3155308e+05 
 2   257.2419552  2.3158527e+05 
 2   257.2623882  2.3159233e+05 
 2   257.2828211  2.3154764e+05 
 2   257.3032538  2.3158145e+05 
 2   257.3236868  2.3159578e+05 
 2   257.3441196  2.3158684e+05 
 2   257.3645524  2.3158055e+05 
 2   257.3849852  2.3158294e+05 
 2   257.4054182  2.3160533e+05 
 2   257.4258511  2.3160973e+05 
 2   257.4462838  2.3160769e+05 
 2   257.4667168  2.3160480e+05 
 2   257.4871496  2.3158070e+05 
 2   257.5075824  2.3158903e+05 
 2   257.5280152  2.3161964e+05 
 2   257.5484482  2.3159269e+05 
 2   257.5688809  2.3161095e+05 
 2   257.5893138  2.3157336e+05 
 2   257.6097468  2.3160345e+05 
 2   257.6301795  2.3159791e+05 
 2   257.6506124  2.3156386e+05 
 2   257.6710452  2.3160880e+05 
 2   257.6914781  2.3155081e+05 
 2   257.7119109  2.3154498e+05 
 2   257.7323438  2.3155659e+05 
 2   257.7527767  2.3157089e+05 
 2   257.7732095  2.3156503e+05 
 2   257.7936423  2.3153270e+05 
 2   257.8140751  2.3154800e+05 
 2   257.8345080  2.3158573e+05 
 2   257.8549409  2.3154408e+05 
 2   257.8753737  2.3163355e+05 
 2   257.8958066  2.3156775e+05 
 2   257.9162394  2.3157403e+05 
 2   257.9366723  2.3160558e+05 
 2   257.9571050  2.3160009e+05 
 2   257.9775380  2.3161798e+05 
 2   257.9979707  2.3164764e+05 
 2   258.0184036  2.3162538e+05 
 2   258.0388365  2.3161167e+05 
 2   258.0592693  2.3157873e+05 
 2   258.0797021  2.3162195e+05 
 2   258.1001349  2.3163061e+05 
 2   258.1205678  2.3160175e+05 
 2   258.1410007  2.3159223e+05 
 2   258.1614335  2.3151794e+05 
 2   258.1818664  2.3155303e+05 
 2   258.2022992  2.3158720e+05 
 2   258.2227321  2.3151817e+05 
 2   258.2431648  2.3158202e+05 
 2   258.2635978  2.3155817e+05 
 2   258.2840306  2.3155152e+05 
 2   258.3044633  2.3156750e+05 
 2   258.3248963  2.3153164e+05 
 2   258.3453291  2.3161820e+05 
 2   258.3657619  2.3163967e+05 
 2   258.4066277  2.3160444e+05 
 2   258.4270604  2.3157252e+05 
 2   258.4474933  2.3156491e+05 
 2   258.4679262  2.3157969e+05 
 3   260.2455894  2.5373669e+05 
 3   260.2660223  2.5371177e+05 
 3   260.2864550  2.5371412e+05 
 3   260.3068879  2.5367647e+05 
 3   260.3273207  2.5365756e+05 
 3   260.3477534  2.5371984e+05 
 3   260.3681863  2.5370627e+05 
 3   260.3886192  2.5372030e+05 
 3   260.4090519  2.5374484e+05 
 3   260.4294847  2.5373561e+05 
 3   260.4499176  2.5375581e+05 
 3   260.4703503  2.5370094e+05 
 3   260.4907832  2.5369191e+05 
 3   260.5112161  2.5363097e+05 
 3   260.5316488  2.5364483e+05 
 3   260.5520816  2.5365117e+05 
 3   260.5725144  2.5361362e+05 
 3   260.5929473  2.5364228e+05 
 3   260.6133801  2.5365686e+05 
 3   260.6338129  2.5360228e+05 
 3   260.6542458  2.5370792e+05 
 3   260.6746785  2.5366981e+05 
 3   260.6951113  2.5367662e+05 
 3   260.7155440  2.5372595e+05 
 3   260.7359769  2.5365822e+05 
 3   260.7564098  2.5369694e+05 
 3   260.7768426  2.5366905e+05 
 3   260.7972754  2.5369036e+05 
 3   260.8177082  2.5368723e+05 
 3   260.8381409  2.5364384e+05 
 3   260.8585737  2.5368867e+05 
 3   260.8790066  2.5368600e+05 
 3   260.8994394  2.5369797e+05 
 3   260.9198722  2.5371261e+05 
 3   260.9403051  2.5367528e+05 
 3   260.9607378  2.5368430e+05 
 3   260.9811706  2.5367767e+05 
 3   261.0016035  2.5363520e+05 
 3   261.0220362  2.5364400e+05 
 3   261.0424690  2.5362644e+05 
 3   261.0629018  2.5358291e+05 
 3   261.0833346  2.5363652e+05 
 3   261.1037674  2.5360388e+05 
 3   261.1242003  2.5363414e+05 
 3   261.1446332  2.5362517e+05 
 3   261.1650659  2.5360423e+05 
 3   261.1854987  2.5365467e+05 
 3   261.2059314  2.5364098e+05 
 3   261.2263643  2.5364448e+05 
 3   261.2467971  2.5363833e+05 
 3   261.2672298  2.5361745e+05 
 3   261.2876627  2.5367417e+05 
 3   261.3080955  2.5363530e+05 
 3   261.3285283  2.5363788e+05 
 3   261.3489610  2.5363317e+05 
 3   261.3693939  2.5364930e+05 
 3   261.3898267  2.5371778e+05 
 3   261.4102595  2.5365483e+05 
 3   261.4306924  2.5363105e+05 
 3   261.4511252  2.5369100e+05 
 3   261.4919908  2.5360342e+05 
 3   261.5124236  2.5358797e+05 
 3   261.5328563  2.5361442e+05 
 3   261.5532891  2.5361117e+05 
 3   261.5737220  2.5357088e+05 
 3   261.5941548  2.5361019e+05 
 3   261.6145875  2.5357456e+05 
 3   261.6350204  2.5357869e+05 
 3   261.6554532  2.5362380e+05 
 3   261.6758859  2.5362762e+05 
 3   261.6963187  2.5363228e+05 
 3   261.7167516  2.5364042e+05 
 3   261.7371843  2.5363119e+05 
 3   261.7576171  2.5368881e+05 
 3   261.7780500  2.5365266e+05 
 3   261.7984827  2.5365159e+05 
 3   261.8189155  2.5366064e+05 
 3   261.8393483  2.5357919e+05 
 3   261.8597811  2.5367783e+05 
 3   261.8802139  2.5366694e+05 
 3   261.9006467  2.5365031e+05 
 3   261.9210796  2.5359669e+05 
 3   261.9415123  2.5358903e+05 
 3   261.9619451  2.5362356e+05 
 3   261.9823780  2.5359781e+05 
 3   262.0028107  2.5361655e+05 
 3   262.0232435  2.5364691e+05 
 3   262.0436762  2.5358655e+05 
 3   262.0641091  2.5359327e+05 
 3   262.0845419  2.5358786e+05 
 3   262.1049747  2.5356112e+05 
 3   262.1254075  2.5363066e+05 
 3   262.1458403  2.5361797e+05 
 3   262.1662731  2.5361266e+05 
 3   262.1867058  2.5366352e+05 
 3   262.2071387  2.5361578e+05 
 3   262.2275715  2.5365422e+05 
 3   262.2480041  2.5364452e+05 
 3   262.2684370  2.5362644e+05 
 3   262.2888697  2.5368184e+05 
 3   262.3093025  2.5360334e+05 
 3   262.3297353  2.5372312e+05 
 3   262.3501681  2.5363073e+05 
 3   262.3706009  2.5362872e+05 
 3   262.3910337  2.5371134e+05 
 3   262.4114665  2.5361875e+05 
 3   262.4318993  2.5369777e+05 
 3   262.4523321  2.5367069e+05 
 3   262.4727650  2.5361011e+05 
 3   262.4931977  2.5361761e+05 
 3   262.5136305  2.5361238e+05 
 3   262.5340631  2.5361700e+05 
 3   262.5544960  2.5365992e+05 
 3   262.5749288  2.5358073e+05 
 3   262.5953615  2.5362466e+05 
 3   262.6157944  2.5368278e+05 
 3   262.6362272  2.5368780e+05 
 3   262.6566600  2.5369267e+05 
 3   262.6770927  2.5371220e+05 
 3   262.6975256  2.5375645e+05 
