kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk
7778664,"K07849.01","CANDIDATE",5.0263815,135.5595
9042357,"K01993.01","FALSE POSITIVE",16.00351679,146.38812
9115681,"K01865.01","FALSE POSITIVE",1.86390886,132.19741
10481045,"K02320.01","FALSE POSITIVE",2.03743942,131.55893
8107034,"K02322.01","FALSE POSITIVE",332.74984,386.9102
3962751,"K02326.01","FALSE POSITIVE",45.60304785,171.32001
8582291,"K02330.01","FALSE POSITIVE",2.4681015,132.07692
5110683,"K02334.01","FALSE POSITIVE",12.53449909,134.95078
7967861,"K02349.01","FALSE POSITIVE",215.15218,171.913
8179325,"K02359.01","FALSE POSITIVE",3.17275711,133.98944
5211199,"K02158.02","CANDIDATE",6.68231249,132.18853
5475494,"K03969.01","FALSE POSITIVE",0.73619448,132.08341
9412445,"K03970.01","FALSE POSITIVE",10.18670759,132.51843
7866914,"K03971.01","FALSE POSITIVE",365.994154,217.68143
6057684,"K03972.01","FALSE POSITIVE",0.54028956,131.85133
5271608,"K01673.01","FALSE POSITIVE",2.49047468,133.44225
5357470,"K01674.01","FALSE POSITIVE",2.17257963,133.00429
5443775,"K01676.01","FALSE POSITIVE",3.307669761,131.56743
5527172,"K01678.01","FALSE POSITIVE",3.183961388,132.865355
7386391,"K07837.01","FALSE POSITIVE",48.507991,148.3182
5529643,"K01679.01","FALSE POSITIVE",0.759766456,131.7904
9366989,"K01785.01","FALSE POSITIVE",1.219034472,132.100235
9468717,"K01954.01","FALSE POSITIVE",7.37339245,134.0101
9528420,"K01742.01","FALSE POSITIVE",4.70847097,134.153065
9529744,"K01806.01","FALSE POSITIVE",2.404556949,131.67616
7834712,"K07850.01","CANDIDATE",66.119119,145.2356
9574614,"K01745.01","CANDIDATE",0.982090079,131.701452
9674608,"K01795.01","FALSE POSITIVE",2.972047661,133.24987
8495415,"K02362.01","FALSE POSITIVE",2.237180102,133.68185
10341905,"K02391.01","FALSE POSITIVE",0.93374232,131.52477
10336927,"K02394.01","FALSE POSITIVE",134.76308997,131.94463
12115188,"K02396.01","FALSE POSITIVE",0.495434094,133.458716
9850957,"K02446.01","FALSE POSITIVE",8.48031302,135.86745
12470954,"K00439.02","FALSE POSITIVE",5.40534383,131.8513595
8189801,"K02480.01","CANDIDATE",0.66682654,133.041202
11568224,"K03973.01","FALSE POSITIVE",0.882131829,131.900716
7938883,"K03974.01","FALSE POSITIVE",0.489682339,131.5738141
9280239,"K03975.01","CONFIRMED",364.751562,135.47514
4544571,"K03976.01","FALSE POSITIVE",2.189098506,132.080937
3245661,"K03977.01","FALSE POSITIVE",0.7088055,132.168239
5618071,"K01682.01","FALSE POSITIVE",88.821421,160.4918
6312534,"K01689.01","FALSE POSITIVE",1.507761203,132.942717
6470917,"K01690.01","FALSE POSITIVE",1.506019633,133.02809
7431709,"K07838.01","FALSE POSITIVE",0.572513875,131.776
6611330,"K01691.01","FALSE POSITIVE",35.14578122,136.493569
6699368,"K01694.01","FALSE POSITIVE",3.690317047,131.542094
9886255,"K01846.01","CONFIRMED",105.9566815,182.05127
9973855,"K01966.01","FALSE POSITIVE",2.95600563,134.06322
10019399,"K01796.01","FALSE POSITIVE",11.805707539,133.050811
7841368,"K07851.01","FALSE POSITIVE",25.3710555,141.8015
10028352,"K01957.01","CANDIDATE",1.38680229,132.532038
10031707,"K01827.01","FALSE POSITIVE",8.58966893,132.01936
10092312,"K01823.01","FALSE POSITIVE",4.468456599,138.741584
10407054,"K02500.01","FALSE POSITIVE",0.933754669,132.44306
10880007,"K02502.01","FALSE POSITIVE",86.79876649,199.89506
8418129,"K02515.01","FALSE POSITIVE",164.57506747,222.03648
6525185,"K02568.01","FALSE POSITIVE",1.71030803,131.6107
10812504,"K02570.01","FALSE POSITIVE",79.9201319,197.21721
8107115,"K02575.01","FALSE POSITIVE",199.3113,172.4242
10663411,"K02584.01","FALSE POSITIVE",157.82131,137.7418
10090219,"K03978.01","FALSE POSITIVE",2.28612573,133.53049
9205938,"K02162.02","CONFIRMED",199.66876,131.609
9899217,"K03979.01","FALSE POSITIVE",1.33254971,132.05415
6750902,"K03980.01","FALSE POSITIVE",0.469334634,131.736456
5895588,"K03981.01","FALSE POSITIVE",0.849277809,132.17649
6803855,"K01695.01","CONFIRMED",71.4523167,148.80814
6891366,"K01696.01","FALSE POSITIVE",1.752564549,132.71889
7448023,"K07839.01","FALSE POSITIVE",0.566816802,131.77983
6891637,"K01697.01","FALSE POSITIVE",1.752553762,132.72735
6975615,"K01698.01","FALSE POSITIVE",2.065351521,133.15601
7137725,"K01699.01","FALSE POSITIVE",2.253551793,132.4798
10153855,"K01981.01","CONFIRMED",1.06378861,131.52465
10230571,"K01926.01","FALSE POSITIVE",123.11494773,172.26301
10294613,"K01896.01","FALSE POSITIVE",1.854493861,132.49056
7879648,"K07852.01","FALSE POSITIVE",1.020713389,132.20309
10491044,"K01763.01","FALSE POSITIVE",2.1990638,133.06948
10614012,"K01807.01","FALSE POSITIVE",132.1331011,149.17288
10616415,"K01999.01","FALSE POSITIVE",1.120646438,131.59197
6525193,"K02653.01","FALSE POSITIVE",1.710279417,131.61739
6866251,"K02661.01","FALSE POSITIVE",65.238281,158.9557
7117710,"K07817.01","FALSE POSITIVE",0.56679641,131.8085
7762723,"K02663.01","CONFIRMED",9.88736642,139.52781
4178606,"K02728.01","CONFIRMED",42.3520039,131.61246
5980208,"K02742.01","CONFIRMED",0.789160884,131.50545
5303557,"K03982.01","FALSE POSITIVE",2.399081606,133.06425
10227863,"K03983.01","FALSE POSITIVE",5.14072621,135.0222
7281668,"K07829.01","FALSE POSITIVE",0.566798545,131.8431
8036287,"K03984.01","CONFIRMED",1.44445234,132.80685
9602562,"K03985.01","FALSE POSITIVE",3.55653637,133.5172
10668665,"K03986.01","FALSE POSITIVE",9.60853601,137.74499
10407020,"K03987.01","FALSE POSITIVE",0.933747751,131.52218
7380829,"K01703.01","FALSE POSITIVE",3.17463577,132.24293
7470491,"K07840.01","FALSE POSITIVE",0.902222843,131.7156501
7768952,"K01709.01","FALSE POSITIVE",22.4685309,148.4968
8162790,"K01712.01","FALSE POSITIVE",10.16104834,141.51593
9655129,"K01714.01","FALSE POSITIVE",2.743978797,133.76412
9899483,"K01719.01","FALSE POSITIVE",1.332561398,132.0511
10917681,"K01963.01","CANDIDATE",12.89623554,136.82697
7882360,"K07853.01","FALSE POSITIVE",364.14397,376.4124
10965740,"K01887.01","FALSE POSITIVE",21.78769087,136.69645
11187436,"K01804.01","CONFIRMED",5.90741476,133.93511
11285136,"K01774.01","FALSE POSITIVE",2.368173896,133.81015
11298815,"K02015.01","FALSE POSITIVE",5.73865933,136.91835
11342573,"K01771.01","FALSE POSITIVE",91.05641908,204.836321
7134626,"K07818.01","CANDIDATE",2.52443998,133.77012
9823519,"K02793.01","CONFIRMED",4.49686066,134.20642
11246161,"K02796.01","CANDIDATE",0.5374094,131.49675
7047824,"K02806.01","CONFIRMED",24.7543849,140.20732
4479633,"K02814.01","FALSE POSITIVE",0.475068516,131.8191
4952341,"K02818.01","FALSE POSITIVE",1.79683793,134.83029
8176019,"K02843.01","FALSE POSITIVE",187.51251276,178.10516
5385491,"K03988.01","FALSE POSITIVE",12.425484,133.99
11358389,"K02163.02","CONFIRMED",17.7838298,146.91035
5551504,"K03989.01","FALSE POSITIVE",1.204529346,131.93613
6421503,"K03990.01","FALSE POSITIVE",2.15839583,131.89506
10352333,"K03991.01","CANDIDATE",1.570592397,131.530377
7538434,"K07841.01","FALSE POSITIVE",371.1495,415.4245
10487119,"K01635.01","FALSE POSITIVE",3.374684854,131.769948
10621666,"K01636.01","FALSE POSITIVE",2.61841046,136.66312
10747439,"K01638.01","FALSE POSITIVE",4.593594819,134.889552
10749128,"K01639.01","FALSE POSITIVE",125.0426,240.291
10813841,"K01640.01","FALSE POSITIVE",6.17039154,354.54497
10879656,"K01642.01","FALSE POSITIVE",0.364860478,132.07029
12253474,"K01947.01","CANDIDATE",6.422943288,135.55302
12691412,"K01983.01","FALSE POSITIVE",6.90522317,137.02059
5024482,"K02041.01","FALSE POSITIVE",1.5259105,132.7061
8175131,"K02139.01","FALSE POSITIVE",4.27121961,132.10466
3764879,"K02141.01","CANDIDATE",1.306984786,131.529128
7177766,"K07819.01","FALSE POSITIVE",0.769358923,131.57827
5513897,"K02591.01","FALSE POSITIVE",0.755109106,132.56239
10664416,"K02599.01","FALSE POSITIVE",25.3239215,138.49766
9602613,"K02612.01","CONFIRMED",4.61225043,133.86134
5807769,"K02614.01","CONFIRMED",7.99022379,132.268
11495766,"K02630.01","FALSE POSITIVE",4.1749166,134.1713
7282154,"K07830.01","FALSE POSITIVE",0.56678694,131.82489
3228988,"K03992.01","FALSE POSITIVE",0.73094701,132.22433
2970804,"K03993.01","FALSE POSITIVE",0.686994057,131.661024
7552701,"K03994.01","FALSE POSITIVE",1.324247867,131.51043
7418173,"K03995.01","FALSE POSITIVE",0.780632043,132.190835
3228804,"K03996.01","FALSE POSITIVE",0.730947169,132.22192
11045383,"K01645.01","FALSE POSITIVE",41.16676097,158.917777
11391667,"K01652.01","FALSE POSITIVE",1.083736642,134.1369208
11392017,"K01653.01","FALSE POSITIVE",2.45570369,133.03195
3446451,"K01735.01","FALSE POSITIVE",0.64234875,131.910695
6603756,"K01729.01","FALSE POSITIVE",5.204286663,135.885314
8460600,"K01730.01","FALSE POSITIVE",6.352090869,134.2069907
12121470,"K02142.01","FALSE POSITIVE",1.877350712,132.26591
3327993,"K02157.01","FALSE POSITIVE",2.11552348,134.09961
5467124,"K02161.01","FALSE POSITIVE",2.84573962,134.27578
7906739,"K02165.01","FALSE POSITIVE",7.01476115,136.88345
2860114,"K02170.01","FALSE POSITIVE",0.941603153,132.976171
8501062,"K02176.01","FALSE POSITIVE",24.40213373,149.47431
7199644,"K07821.01","FALSE POSITIVE",1.13357304,131.8204
11966253,"K02772.01","FALSE POSITIVE",0.643468999,131.83868
10275805,"K02782.01","FALSE POSITIVE",112.645961,182.99824
5709889,"K02783.01","FALSE POSITIVE",0.526887517,131.86561
3119256,"K02784.01","FALSE POSITIVE",4.14244748,132.907
9943435,"K02788.01","FALSE POSITIVE",0.777663575,131.52537
2442359,"K03997.01","FALSE POSITIVE",0.552834211,131.75468
7707742,"K03998.01","FALSE POSITIVE",0.758354475,132.623984
6041734,"K02167.03","CONFIRMED",76.5369531,164.15644
2010191,"K03999.01","FALSE POSITIVE",3.43525124,132.6333
5471675,"K04000.01","FALSE POSITIVE",0.962828092,132.20697
7601665,"K07842.01","CANDIDATE",3.11141514,132.4992
8845574,"K01734.01","FALSE POSITIVE",1.878156188,136.2716
2021440,"K01987.01","FALSE POSITIVE",7.81153999,136.33101
3122985,"K01949.01","FALSE POSITIVE",0.993488979,131.607354
3248019,"K01759.01","FALSE POSITIVE",1.334104585,132.3674913
3328026,"K01994.01","FALSE POSITIVE",2.115498574,134.11259
7116024,"K07812.01","FALSE POSITIVE",3.40076682,131.8405
2014991,"K02178.01","FALSE POSITIVE",6.49676881,132.17439
12885212,"K02184.01","FALSE POSITIVE",2.057499811,133.31318
5894073,"K02187.01","FALSE POSITIVE",10.5856758,136.9685
10518424,"K02188.01","FALSE POSITIVE",2.69633621,132.99538
4245933,"K02190.01","FALSE POSITIVE",11.2580745,140.794
7199724,"K07822.01","FALSE POSITIVE",0.566795586,131.83245
12935144,"K02847.01","FALSE POSITIVE",1.099291188,131.50242
6185496,"K02858.01","FALSE POSITIVE",0.47462889,131.54237
6606438,"K02860.01","CONFIRMED",103.4269873,220.22869
9149789,"K02874.01","CANDIDATE",0.352515897,132.01659
12170648,"K02875.01","FALSE POSITIVE",0.299697755,132.017121
7051984,"K02879.01","CANDIDATE",0.339069751,131.86957
7282168,"K07831.01","FALSE POSITIVE",0.56681727,131.7715
9851943,"K04001.01","FALSE POSITIVE",1.081935491,131.52874
5773121,"K04002.01","CONFIRMED",0.524175803,131.60105
2708420,"K04003.01","FALSE POSITIVE",1.89129881,132.6639
4814502,"K04004.01","CONFIRMED",4.94330596,135.57568
8142787,"K04005.01","CONFIRMED",178.139072,210.11802
7613620,"K07843.01","CANDIDATE",0.619023176,131.92817
3345675,"K01772.01","CANDIDATE",120.00336404,250.137832
3654950,"K01766.01","FALSE POSITIVE",4.067371428,134.316022
3836453,"K01903.01","FALSE POSITIVE",1.540395781,131.99631
3952651,"K01912.01","FALSE POSITIVE",32.9045733,141.29325
3966262,"K01811.01","FALSE POSITIVE",2.46353343,135.3459
4144231,"K01791.01","FALSE POSITIVE",22.91339043,140.64839
9964670,"K02192.01","FALSE POSITIVE",1.541350116,132.32528
6209798,"K02196.01","FALSE POSITIVE",1.205412526,131.93619
6525249,"K02197.01","FALSE POSITIVE",1.710316235,131.60973
11075429,"K02198.01","CONFIRMED",23.9210408,139.07872
11705004,"K02199.01","CONFIRMED",9.03326435,137.17738
6137681,"K03932.01","FALSE POSITIVE",356.535835,433.62066
11244682,"K03933.01","CONFIRMED",3.490785878,133.10269
9655419,"K03934.01","FALSE POSITIVE",1.92149487,133.2283
5895158,"K03935.01","CONFIRMED",1.093665854,132.47213
4947556,"K03936.01","CANDIDATE",141.608555,190.27633
7287028,"K07832.01","CANDIDATE",3.6092231,132.463
5471690,"K04006.01","FALSE POSITIVE",12.4247333,134.0338
8376848,"K04007.01","CANDIDATE",11.4927112,133.3086
5350447,"K04008.01","FALSE POSITIVE",70.7511986,175.37157
4173026,"K02172.02","CONFIRMED",116.583183,246.6275
8934103,"K04009.01","CONFIRMED",175.13892,296.03778
7618364,"K07844.01","FALSE POSITIVE",1.302061421,132.56436
4150390,"K01768.01","FALSE POSITIVE",55.25178622,144.456513
4851464,"K01757.01","FALSE POSITIVE",5.548250634,133.219686
4913000,"K01775.01","FALSE POSITIVE",4.442520831,133.607376
4945877,"K01936.01","FALSE POSITIVE",1.339670241,132.16786
5110423,"K01777.01","FALSE POSITIVE",2.685223546,133.731821
2581191,"K02203.01","FALSE POSITIVE",1.99042642,132.71317
7379385,"K02207.01","FALSE POSITIVE",67.230028,171.7451
6199702,"K02211.01","FALSE POSITIVE",0.805259637,132.100758
6307083,"K02050.01","FALSE POSITIVE",75.3787816,167.10798
6780158,"K02231.01","FALSE POSITIVE",2.464160779,131.92201
7199756,"K07823.01","FALSE POSITIVE",0.566781152,131.85715
4947556,"K03936.02","CONFIRMED",13.0267964,139.14777
7362696,"K03937.01","FALSE POSITIVE",4.93129874,134.82009
3865595,"K03938.01","FALSE POSITIVE",5.59187448,132.87618
9593528,"K03939.01","FALSE POSITIVE",1.88665445,132.3531
5195945,"K03940.01","FALSE POSITIVE",14.53682228,132.36831
7300182,"K07833.01","CANDIDATE",172.820248,302.0399
5288577,"K04010.01","FALSE POSITIVE",1.72853003,131.80572
11969988,"K04011.01","FALSE POSITIVE",2.19068738,132.01727
8483258,"K04012.01","FALSE POSITIVE",372.16478,233.7717
4832225,"K04013.01","FALSE POSITIVE",0.947730124,132.39338
9009953,"K04014.01","CONFIRMED",234.240739,210.8122
7664272,"K07845.01","FALSE POSITIVE",341.01495,448.7233
5302006,"K01755.01","FALSE POSITIVE",6.14631207,132.74983
5306720,"K01991.01","FALSE POSITIVE",27.36432337,143.46464
5389540,"K01836.01","FALSE POSITIVE",10.26231992,133.20719
5444384,"K01778.01","FALSE POSITIVE",1.519529227,132.55256
5450814,"K01780.01","FALSE POSITIVE",6.487525901,137.625165
7116519,"K07813.01","FALSE POSITIVE",0.56676437,131.8708
9635510,"K02234.01","FALSE POSITIVE",2.35197616,131.90696
8076630,"K02235.01","FALSE POSITIVE",0.861643331,131.80744
4077901,"K02239.01","FALSE POSITIVE",12.1097626,140.74725
10271691,"K02240.01","FALSE POSITIVE",63.909601,136.6718
10544677,"K02244.01","FALSE POSITIVE",19.7352868,138.58362
7199883,"K07824.01","FALSE POSITIVE",0.566799125,131.81289
9904006,"K02135.02","CANDIDATE",20.1890396,142.19429
8552587,"K03941.01","FALSE POSITIVE",1.061935973,131.723748
6019872,"K03942.01","FALSE POSITIVE",1.485898163,132.74414
7679812,"K03943.01","CONFIRMED",38.5763483,167.85725
4864734,"K03944.01","FALSE POSITIVE",1.845610523,131.80574
7366501,"K07834.01","CANDIDATE",7.3812344,137.5646
8282846,"K04015.01","CONFIRMED",133.303247,167.76042
5938970,"K04016.01","CONFIRMED",125.4132302,195.62605
8381693,"K04017.01","FALSE POSITIVE",21.5702917,137.2647
4929299,"K04018.01","FALSE POSITIVE",0.868723418,132.08264
7375348,"K00266.01","CONFIRMED",25.30893566,171.50611
10223615,"K00065.01","FALSE POSITIVE",27.25471993,176.52949
3342463,"K00383.01","FALSE POSITIVE",34.10787519,183.56881
6680177,"K00860.01","FALSE POSITIVE",16.61474421,177.04832
5565497,"K01789.01","FALSE POSITIVE",1.412526202,131.70353
5730389,"K01956.01","FALSE POSITIVE",2.759573341,131.71354
5802478,"K01834.01","FALSE POSITIVE",3.79188234,134.1344
5942093,"K01995.01","FALSE POSITIVE",14.38724729,131.85133
5992270,"K01855.01","FALSE POSITIVE",58.4302648,168.30179
7117126,"K07814.01","FALSE POSITIVE",0.566717263,131.9699708
4761060,"K02249.01","FALSE POSITIVE",13.37935853,140.92523
5479802,"K02251.01","FALSE POSITIVE",13.26255423,136.29135
5607631,"K02254.01","FALSE POSITIVE",20.5696575,140.25123
4951249,"K02258.01","FALSE POSITIVE",4.52342256,135.46854
9156585,"K02054.01","FALSE POSITIVE",22.32423657,134.44763
3121340,"K03945.01","FALSE POSITIVE",0.723947772,132.06247
8636434,"K03946.01","CONFIRMED",308.544422,296.0738
5952366,"K03947.01","FALSE POSITIVE",0.905679492,132.196318
5952366,"K03947.02","FALSE POSITIVE",22.735911,144.077
6045250,"K03948.01","FALSE POSITIVE",0.909310626,131.725419
5598595,"K03949.01","FALSE POSITIVE",0.648774274,131.74545
6681233,"K00562.01","FALSE POSITIVE",32.63286247,177.22208
7296438,"K00364.01","CANDIDATE",173.92851338,223.7546088
7351237,"K00879.01","FALSE POSITIVE",25.64384513,177.41892
7436215,"K00885.01","FALSE POSITIVE",25.58546721,177.07745
9763754,"K00589.01","FALSE POSITIVE",17.47702,186.5568
10216045,"K00594.01","FALSE POSITIVE",16.88954693,183.15557
8846163,"K00962.01","FALSE POSITIVE",26.77891391,186.20963
12366681,"K00973.01","FALSE POSITIVE",13.33386985,263.78932
1996399,"K01026.01","FALSE POSITIVE",94.10628163,184.9905063
2697169,"K01027.01","FALSE POSITIVE",14.71266408,366.02309
8435247,"K01131.01","FALSE POSITIVE",0.696125302,354.767068
8332986,"K01137.01","FALSE POSITIVE",302.38867822,309.18675
9425139,"K01411.01","CANDIDATE",305.0762469,294.06794
6364327,"K01744.01","FALSE POSITIVE",5.24372504,132.7225
6762829,"K01740.01","FALSE POSITIVE",18.795269797,138.6686066
7369865,"K01918.01","FALSE POSITIVE",42.2625935,152.31269
7593110,"K01748.01","FALSE POSITIVE",3.549386251,134.247174
7810483,"K01943.01","CONFIRMED",29.92208104,146.00807
7117147,"K07815.01","FALSE POSITIVE",0.566812588,131.79719
6634133,"K02262.01","FALSE POSITIVE",9.94221873,133.84961
7021534,"K02267.01","FALSE POSITIVE",9.06557317,135.15009
9277210,"K02268.01","FALSE POSITIVE",4.9432827,132.8581
9728465,"K02270.01","FALSE POSITIVE",7.35390869,132.01829
7124026,"K02275.01","FALSE POSITIVE",15.7455586,145.54111
7200485,"K07825.01","FALSE POSITIVE",0.566796615,131.8009
9904006,"K02135.03","CONFIRMED",8.48651582,138.01698
4544572,"K03950.01","FALSE POSITIVE",2.189092892,132.082757
5738634,"K03951.01","FALSE POSITIVE",2.40435335,133.22999
10152836,"K03952.01","FALSE POSITIVE",220.9290121,240.81927
10651816,"K03953.01","FALSE POSITIVE",3.1877519,134.418
7367164,"K07835.01","CANDIDATE",3.76565247,132.52476
6964043,"K01351.01","FALSE POSITIVE",10.72396374,357.14874
3644523,"K01195.01","FALSE POSITIVE",119.67747,415.4806
11909686,"K01483.01","FALSE POSITIVE",185.9526325,288.874323
6678383,"K00111.04","FALSE POSITIVE",103.62650922,426.3726042
12644769,"K01611.01","FALSE POSITIVE",41.077590334,173.7358974
6233890,"K01624.01","FALSE POSITIVE",2.99540439,132.78128
7671950,"K07846.01","CANDIDATE",10.5994606,134.8329
7918172,"K01817.01","FALSE POSITIVE",63.934965,162.84507
8009496,"K01869.01","FALSE POSITIVE",38.4769457,150.56893
8081187,"K01951.01","CONFIRMED",37.3228722,152.83532
8111919,"K02030.01","FALSE POSITIVE",1.664980224,131.68433
8127586,"K01752.01","FALSE POSITIVE",16.6094904,147.61311
7117485,"K07816.01","FALSE POSITIVE",0.566789505,131.8313
2860793,"K02277.01","FALSE POSITIVE",2.62982665,132.08013
3851130,"K02284.01","FALSE POSITIVE",2.69787749,133.65962
7257363,"K02292.01","FALSE POSITIVE",5.23340265,133.1457
11922722,"K02301.01","FALSE POSITIVE",3.51289168,133.79619
12061969,"K02061.01","CONFIRMED",14.092583189,141.1447066
7203326,"K07826.01","FALSE POSITIVE",9.087508013,137.2042403
8030339,"K03954.01","FALSE POSITIVE",0.65244373,132.05504
9899414,"K03955.01","FALSE POSITIVE",1.332564704,132.04974
5471059,"K03956.01","FALSE POSITIVE",2.636899795,132.07629
7458309,"K03957.01","FALSE POSITIVE",0.660629055,131.86099
7777372,"K03958.01","FALSE POSITIVE",0.885123683,131.88646
7377200,"K07836.01","FALSE POSITIVE",471.65421,421.64532
6312314,"K01625.01","FALSE POSITIVE",1.221204888,133.61014
6387969,"K01617.01","FALSE POSITIVE",135.90795753,199.74974
6468337,"K01620.01","FALSE POSITIVE",0.959853772,131.85197
9084778,"K01631.01","CANDIDATE",0.592243731,131.654831
10357040,"K01634.01","FALSE POSITIVE",46.882525,174.9031
10514429,"K01614.01","FALSE POSITIVE",20.7191626,143.30626
7747103,"K07847.01","CANDIDATE",399.37587,300.0792
8127607,"K01919.01","FALSE POSITIVE",16.60973843,147.6085
8129042,"K01743.01","FALSE POSITIVE",54.323118,153.7774
8180020,"K01741.01","FALSE POSITIVE",5.803127153,136.101253
8223328,"K01767.01","FALSE POSITIVE",35.51619219,165.930432
8444552,"K01769.01","FALSE POSITIVE",0.589049151,132.1792702
6342333,"K02065.01","CONFIRMED",80.2321467,162.39301
10674871,"K02068.01","CANDIDATE",41.88970036,172.00102
